page,startDate,endDate,name,url,addressCountry,addressLocality,addressRegion,streetAddress,postalCode,latitude,longitude,locationName,id
18,2023-06-08,2023-06-08,Die Leichteste Afterwork-Party im Juni,https://www.eventbrite.com/e/die-leichteste-afterwork-party-im-juni-tickets-645923744307,DE,Berlin,Berlin,Yorckstraße 27,10969,52.4922043,13.378488,Ampler Bikes Showroom & Testcenter,645923744307
18,2023-07-04,2023-07-04,Tarrus Riley feat. Dean Fraser & Blak Soil Band,https://www.eventbrite.de/e/tarrus-riley-feat-dean-fraser-blak-soil-band-tickets-633666322027,DE,Berlin,BE,Cuvrystraße 7,10997,52.4992002,13.445068,Lido,633666322027
18,2023-06-26,2023-06-26,Speed Networking for Life Sciences Tech Professionals @ Denizen House,https://www.eventbrite.ie/e/speed-networking-for-life-sciences-tech-professionals-denizen-house-tickets-634634588137,DE,Berlin,BE,Köpenicker Straße 40,10179,52.5087601,13.4254339,Denizen,634634588137
18,2023-06-24,2023-06-25,THE UPBEATS,https://www.eventbrite.de/e/the-upbeats-tickets-580438084937,DE,Berlin,Berlin,Wiesenweg 5-9,10365,52.5074312,13.476009500000032,VOID Hall,580438084937
18,2023-06-21,2023-06-21,Workshop - Introduction to wire-feed MIG/MAG metal welding,https://www.eventbrite.de/e/workshop-introduction-to-wire-feed-migmag-metal-welding-tickets-638012110397,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,638012110397
8,2023-06-07,2023-06-07,CleanMed Berlin,https://www.eventbrite.com/e/cleanmed-berlin-tickets-558578151287,DE,Berlin,BE,Luisenstraße 58/59,10117,52.5258225,13.3794205,Langenbeck-Virchow-Haus,558578151287
8,2023-06-24,2023-06-24,Open House | Berlin School of Popular Arts (SRH Berlin),https://www.eventbrite.de/e/open-house-berlin-school-of-popular-arts-srh-berlin-tickets-609280844407,DE,Berlin,BE,Potsdamer Straße 188,10783,52.4916422,13.3605242,SRH Berlin School of Popular Arts (SOPA),609280844407
8,2023-06-10,2023-06-10,La comunidad organizada: la voz de las familias,https://www.eventbrite.de/e/entradas-la-comunidad-organizada-la-voz-de-las-familias-624432192497,DE,Berlin,BE,Rosenstraße 18,10178,52.52165989999999,13.404826,Instituto Cervantes Berlin - Das spanische Kulturinstitut,624432192497
8,2023-06-06,2023-06-06,Tuesday stand up Comedy It's a mic,https://www.eventbrite.com/e/tuesday-stand-up-comedy-its-a-mic-tickets-631206925907,DE,Berlin,BE,Grünberger Straße 84,10245,52.5109095,13.4613414,The Wall Comedy,631206925907
8,2023-06-25,2023-06-25,Desi Democracy - Hindi Comedy Show,https://www.eventbrite.de/e/desi-democracy-hindi-comedy-show-tickets-515901704887,DE,Berlin,BE,Torstraße 218,10115,52.5274009,13.3894661,Galerie & Bar Tor218 Artlab,515901704887
8,2023-06-08,2023-06-08,D&AD Shift Germany Graduate Showcase Private View,https://www.eventbrite.co.uk/e/dad-shift-germany-graduate-showcase-private-view-tickets-621624474537,DE,Berlin,BE,Glogauer Straße 2,10999,52.4947542,13.4377039,"Friends Space @ Glogauer Straße 2 Backyard, 10999 Berlin (Kreuzberg)",621624474537
8,2023-06-16,2023-06-17,King Kong Kicks + Peinlo Pop Party • Badehaus Berlin,https://www.eventbrite.co.uk/e/king-kong-kicks-peinlo-pop-party-badehaus-berlin-tickets-604887353357,DE,Berlin,BE,Revaler Str. 99,10245,52.5071701,13.4529196,Badehaus Berlin,604887353357
8,2023-06-06,2023-06-07,Adtrader Conference 2023,https://www.eventbrite.de/e/adtrader-conference-2023-tickets-472098277657,DE,Berlin,BE,Karl-Marx-Allee 131A,10243,52.51692500000001,13.4498899,Kosmos,472098277657
8,2023-06-08,2023-06-08,Summer Session am Potsdamer Platz,https://www.eventbrite.de/e/summer-session-am-potsdamer-platz-tickets-641174679727,DE,Berlin,BE,Alte Potsdamer Straße 7,10785,52.5075315,13.3736933,Manifesto Market Potsdamer Platz,641174679727
8,2023-06-24,2023-06-24,Open House | Berlin School of Design and Communication (SRH Berlin),https://www.eventbrite.de/e/open-house-berlin-school-of-design-and-communication-srh-berlin-tickets-608620589567,DE,Berlin,BE,Prinzenstraße 84.1,10969,52.5037366,13.4097239,SRH Berlin School of Design and Communication (BSDC),608620589567
8,2023-06-06,2023-06-06,Стендап шоу: Открытый Женский Микрофон,https://www.eventbrite.de/e/640047247547,DE,Berlin,BE,Kopenhagener Str. 16,10437,52.5491492,13.4085405,Kohlenquelle,640047247547
8,2023-06-17,2023-06-17,In Person Event: Women's Data Day,https://www.eventbrite.de/e/in-person-event-womens-data-day-tickets-622413805447,DE,Berlin,BE,Rudi-Dutschke-Straße 26,10969,52.50689269999999,13.3914371,Le Wagon Berlin - Coding Bootcamp,622413805447
8,2023-06-26,2023-06-26,Conscious Cuddling and Authentic Relating Workshop,https://www.eventbrite.de/e/conscious-cuddling-and-authentic-relating-workshop-tickets-636639384537,DE,Berlin,Berlin,Milastraße 4,10437,52.54552169999999,13.4108101,Life Artists Creators Hub,636639384537
8,2023-06-17,2023-06-17,DEVIN GRAY SOLO + TRYON - LÄUTERUNG,https://www.eventbrite.de/e/devin-gray-solo-tryon-lauterung-tickets-614973461177,DE,Berlin,BE,Revaler Straße 99,10245,52.50670330000001,13.4535486,House of Music,614973461177
8,2023-06-10,2023-06-10,Do you know these gays? 10.06.2023 Saturday edition!,https://www.eventbrite.de/e/do-you-know-these-gays-10062023-saturday-edition-tickets-642787142647,DE,Berlin,BE,Ziegelstraße 29,10117,52.52364069999999,13.3906125,BAR SAINT JEAN,642787142647
8,2023-06-14,2023-06-14,"Exclusive Screening of documentary ""We're All Going to Die"" by Ben Knight",https://www.eventbrite.de/e/exclusive-screening-of-documentary-were-all-going-to-die-by-ben-knight-tickets-633921254537,DE,Berlin,BE,Kottbusser Damm 22,10178,52.49024,13.42342,"Moviemento Kino, Cinema 2",633921254537
8,2023-06-13,2023-06-13,"Vision Dance, Conscious Dance, Ecstatic Dance",https://www.eventbrite.de/e/vision-dance-conscious-dance-ecstatic-dance-tickets-507613233847,DE,Berlin,BE,Moosdorfstraße 7-9,12435,52.4880179,13.4604972,Urban Healing Unit,507613233847
8,2023-06-11,2023-06-11,GRAND OPENING - 11.06.2023,https://www.eventbrite.de/e/grand-opening-11062023-tickets-624290568897,DE,Berlin,,Pfuelstraße 5,10997,52.502697,13.4403954,Tanzschule Bebop,624290568897
8,2023-06-14,2023-06-14,Berlin Travel Massive Mingle - Meet Berlin Creators,https://www.eventbrite.com/e/berlin-travel-massive-mingle-meet-berlin-creators-tickets-641390114097,DE,Berlin,BE,Alte Schönhauser Straße 2,10119,52.528586,13.4091013,Selina Berlin Mitte,641390114097
8,2023-06-23,2023-06-24,ZEITMASCHINE 80s 90s 2000s,https://www.eventbrite.de/e/zeitmaschine-80s-90s-2000s-tickets-600645255127,DE,Berlin,Berlin,Alexanderstraße 7,10178,52.5232964,13.41646209999999,ASeven Club,600645255127
32,2023-07-04,2023-07-04,MONSTER Earlyshow - Stand up Comedy im Mad Monkey Room (18:30 Uhr).,https://www.eventbrite.de/e/monster-earlyshow-stand-up-comedy-im-mad-monkey-room-1830-uhr-tickets-490957596387,DE,Berlin,Berlin,Danziger Str. 1,10435,52.54172089999999,13.4121977,Mad Monkey Room,490957596387
32,2023-06-06,2023-06-07,Aurora vol. II. Animal by Another Name with Caitlin Berrigan,https://www.eventbrite.co.uk/e/aurora-vol-ii-animal-by-another-name-with-caitlin-berrigan-tickets-625096359037,DE,Berlin,BE,Donaustraße 84,12043,52.4790678,13.44168,TIER - The Institute for Endotic Research,625096359037
32,2023-06-08,2023-06-08,Tennis Coaching : Thursday Evening,https://www.eventbrite.de/e/tennis-coaching-thursday-evening-tickets-623449904447,DE,Berlin,BE,Göschenstraße 7-9,13437,52.5965241,13.3299022,Upper north : Wittenau,623449904447
32,2023-06-10,2023-06-10,Slam&Drang - Der Newcomer Poetry Slam in der Alten Feuerwache,https://www.eventbrite.de/e/slamdrang-der-newcomer-poetry-slam-in-der-alten-feuerwache-tickets-635401913227,DE,Berlin,BE,Marchlewskistraße 6,10243,52.516223,13.4423398,Alte Feuerwache,635401913227
32,2023-06-07,2023-06-07,FINK FLOYD // #PANDAjazz,https://www.eventbrite.de/e/fink-floyd-pandajazz-tickets-641322592137,DE,Berlin,,Knaackstraße 97,10435,52.5398461,13.4132841,PANDA Platforma,641322592137
32,2023-06-07,2023-06-07,"Startup financing and its legal elements:Term Sheets, loans, VESOPS, ESOPS",https://www.eventbrite.de/e/startup-financing-and-its-legal-elementsterm-sheets-loans-vesops-esops-tickets-637919964787,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,637919964787
32,2023-07-21,2023-07-21,ORATIS Conscious Dating & Play Night,https://www.eventbrite.de/e/oratis-conscious-dating-play-night-tickets-630490763847,DE,Berlin,BE,Hasenheide 9,10967,52.48746200000001,13.4223874,Wamos - Veranstaltungszentrum,630490763847
32,2023-06-24,2023-06-25,Aftershow Party Humboldt Gymnasium Berlin Tegel 2023,https://www.eventbrite.de/e/aftershow-party-humboldt-gymnasium-berlin-tegel-2023-tickets-639429870957,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639429870957
32,2023-06-16,2023-06-17,"WhyNot Party✨ - Disko, Pop, Hip Hop, Pure Dance, Urban Music - 3 Floors",https://www.eventbrite.de/e/whynot-party-disko-pop-hip-hop-pure-dance-urban-music-3-floors-tickets-648779656417,DE,Berlin,BE,Revaler Straße 99,10245,52.5072762,13.4547738,cassiopeia Club,648779656417
32,2023-07-08,2023-07-08,Paint Pouring Workshop,https://www.eventbrite.de/e/paint-pouring-workshop-tickets-594611758777,DE,Berlin,BE,Tempelhofer Damm,12101,52.4748569,13.4005926,Tempelhofer Feld,594611758777
32,2023-06-06,2023-06-06,90 min Breathwork with Kim Gerlach at startbahn,https://www.eventbrite.de/e/90-min-breathwork-with-kim-gerlach-at-startbahn-tickets-631344868497,DE,Berlin,BE,Herrfurthpl. 14,12049,52.4770372,13.4220988,Startbahn,631344868497
32,2023-06-12,2023-06-12,bwg sitzungswoche Sprechstunde Michael Roth MdB,https://www.eventbrite.de/e/bwg-sitzungswoche-sprechstunde-michael-roth-mdb-tickets-559016201507,DE,Berlin,Berlin,Schiffbauerdamm 8,10117,52.5211842,13.385374899999988,Ständige Vertretung StäV,559016201507
32,2023-06-09,2023-06-09,DJ@SUNDOWN,https://www.eventbrite.de/e/djsundown-tickets-640489339857,DE,Berlin,BE,Alt-Moabit 99,10559,52.522975,13.34587,CARL & SOPHIE Spree Restaurant,640489339857
32,2023-06-10,2023-06-10,Dark Mode #40 - The Revenge of the Jewdi @ The Wall Comedy Club,https://www.eventbrite.de/e/dark-mode-40-the-revenge-of-the-jewdi-the-wall-comedy-club-tickets-635328142577,DE,Berlin,BE,Grünberger Straße 84,10245,52.5109095,13.4613414,The Wall Comedy,635328142577
32,2023-06-08,2023-06-08,Canada Immigration - Live Q&A (Berlin),https://www.eventbrite.com/e/canada-immigration-live-qa-berlin-tickets-632798947687,DE,Berlin,BE,Berlin,0,52.52000659999999,13.404954,Online over ZOOM,632798947687
32,2023-06-20,2023-06-20,Erster Berliner Schulchorpreis,https://www.eventbrite.de/e/erster-berliner-schulchorpreis-tickets-519735361457,DE,Berlin,Berlin,Straße zum FEZ 2,12459,52.46108,13.54908,Landesmusikakademie Berlin,519735361457
32,2023-06-21,2023-06-21,Beer 'n Mic: English stand-up at the Scottish pub! 21.06.23,https://www.eventbrite.de/e/beer-n-mic-english-stand-up-at-the-scottish-pub-210623-tickets-640372781227,DE,Berlin,BE,Donaustraße 119,12043,52.484075,13.4324361,Das Gift,640372781227
32,2023-06-11,2023-06-11,English stand-up: New Girl in Berlin 11.06.23,https://www.eventbrite.com/e/english-stand-up-new-girl-in-berlin-110623-tickets-640038451237,DE,Berlin,BE,Nürnberger Str. 68,10787,52.5045126,13.3412181,Terminal1,640038451237
32,2023-06-26,2023-06-27,Aftershow Party Johann Gottfried Herder Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-johann-gottfried-herder-gymnasium-2023-tickets-634791547607,DE,Berlin,Berlin,Columbiadamm 13-21,10965,52.48464999999999,13.39221,Columbiahalle,634791547607
32,2023-06-15,2023-06-15,"Quant UX - Watch Party @GROPYUS, Berlin",https://www.eventbrite.de/e/quant-ux-watch-party-gropyus-berlin-tickets-637911018027,DE,Berlin,BE,Hauptstraße,10827,52.4863721,13.3536833,GROPYUS Technologies GmbH,637911018027
26,2023-06-09,2023-06-09,Kabbalat Shabbat-Nights/Lights in Exile -SHIUR at Heizhaus in Uferstudios,https://www.eventbrite.com/e/kabbalat-shabbat-nightslights-in-exile-shiur-at-heizhaus-in-uferstudios-tickets-637968730647,DE,Berlin,BE,Uferstraße 23,13357,52.553222,13.3770233,Uferstudios GmbH,637968730647
26,2023-07-02,2023-07-02,Terraristikbörse Berlin - Juli 2023,https://www.eventbrite.de/e/terraristikborse-berlin-juli-2023-tickets-599836666617,DE,Berlin,Berlin,Wilkestraße 1,13507,52.5883662,13.27452340000002,Tegeler Seeterrassen,599836666617
26,2023-07-07,2023-07-08,The Early Days • Let's Dance To Joy Division • Berlin,https://www.eventbrite.co.uk/e/the-early-days-lets-dance-to-joy-division-berlin-tickets-632557405227,DE,Berlin,BE,Cuvrystraße 7,10997,52.4992002,13.445068,Lido,632557405227
26,2023-07-05,2023-07-05,Erfolgreich statt perfekt -  Wie Frauen wirklich Karriere machen,https://www.eventbrite.de/e/erfolgreich-statt-perfekt-wie-frauen-wirklich-karriere-machen-tickets-575975457097,DE,Berlin,BE,Besselstraße 14,10969,52.50492,13.39335,FRAMEN GmbH,575975457097
26,2023-06-20,2023-06-20,"Climate Change & Security: Practices, Confrontations and Futures",https://www.eventbrite.com/e/climate-change-security-practices-confrontations-and-futures-tickets-643004994247,DE,Berlin,BE,Friedrichstraße 191,10117,52.51077639999999,13.3894555,Centre Marc Bloch,643004994247
26,2023-06-18,2023-06-18,Draw Eat & Chat,https://www.eventbrite.com/e/draw-eat-chat-tickets-646395344877,DE,Berlin,BE,John-Foster-Dulles-Allee 10,10557,52.5189052,13.3647888,Tiergarten,646395344877
26,2023-06-22,2023-06-22,Der Stoff aus dem die Freiheit ist - Lesung mit [eyd]-Gründerin Nathalie,https://www.eventbrite.de/e/der-stoff-aus-dem-die-freiheit-ist-lesung-mit-eyd-grunderin-nathalie-tickets-640518918327,DE,Berlin,Berlin,Eisenacher Straße 36 / 37,10781,52.4906853,13.348834799999963,LOVECO Schöneberg - Vegan Fair Fashion,640518918327
26,2023-06-17,2023-06-18,MANN SEIN 2023 English,https://www.eventbrite.de/e/mann-sein-2023-english-tickets-359490434567,DE,Berlin,Berlin,"Tegeler Seeterrassen, Wilkestraße 1",13507,52.5885778,13.274687,Berlin,359490434567
26,2023-06-07,2023-06-07,Интернациональный Микрофон,https://www.eventbrite.de/e/649196453067,DE,Berlin,BE,Kurfürstenstraße 9,10785,52.4992295,13.3674642,Kara Kas Bar,649196453067
26,2023-06-21,2023-06-21,SUMMER SOLSTICE - COMMUNITY PICNIC,https://www.eventbrite.de/e/summer-solstice-community-picnic-tickets-648807700297,DE,Berlin,BE,Tempelhofer Damm,12101,52.4748569,13.4005926,Tempelhofer Feld,648807700297
26,2023-06-13,2023-06-13,Run Club with the Lululemon Mitte Squad,https://www.eventbrite.co.uk/e/run-club-with-the-lululemon-mitte-squad-tickets-637975861977,DE,Berlin,BE,Alte Schönhauser Straße 32A,10119,52.5249928,13.4067804,Alte Schönhauser Str. 32A,637975861977
26,2023-06-24,2023-06-24,"""The master’s tools will never dismantle the master’s house"" Workshop Serie",https://www.eventbrite.com/e/the-masters-tools-will-never-dismantle-the-masters-house-workshop-serie-tickets-629156172047,DE,Berlin,BE,Lützowstraße 28,10785,52.5041586,13.3633639,GLADT e.V - Lützowstraße 28,629156172047
26,2023-06-15,2023-06-15,Das Netzwerk-Abendbrot | Stullen & Business,https://www.eventbrite.de/e/das-netzwerk-abendbrot-stullen-business-tickets-620577894187,DE,Berlin,Berlin,Bochumer Straße 22,10555,52.5242105,13.3383028,Wow Space | Coworking in Berlin,620577894187
26,2023-06-14,2023-06-14,Zukunftsdialog mit der Letzten Generation,https://www.eventbrite.com/e/zukunftsdialog-mit-der-letzten-generation-tickets-638839896327,DE,Berlin,BE,Pariser Platz,10117,52.5163856,13.3788363,Berlin,638839896327
26,2023-07-19,2023-07-19,"""Queer Footprints"" by Dan Glass - Book Tour Berlin Date",https://www.eventbrite.ie/e/queer-footprints-by-dan-glass-book-tour-berlin-date-tickets-559683447257,DE,Berlin,BE,Lausitzer Platz 17,10997,52.5008917,13.4301049,Curious Fox,559683447257
26,2023-06-17,2023-06-17,Tennis Coaching : Saturday Afternoon,https://www.eventbrite.de/e/tennis-coaching-saturday-afternoon-tickets-613332182067,DE,Berlin,BE,Columbiadamm 111,10965,52.48292259999999,13.4077262,TiB Sportscentre,613332182067
26,2023-06-17,2023-06-17,Roast Your Ex! Comedy Show,https://www.eventbrite.de/e/roast-your-ex-comedy-show-tickets-623191882697,DE,Berlin,Berlin,Grünberger Straße 84,10245,52.5109092,13.4613414,The Wall Comedy,623191882697
26,2023-06-06,2023-06-06,Schurke Comedy,https://www.eventbrite.de/e/schurke-comedy-tickets-648087857227,DE,Berlin,BE,Yorckstraße 17,10965,52.4933924,13.3814247,Schurke,648087857227
26,2023-06-21,2023-06-21,KI-Sommercampus 2023,https://www.eventbrite.de/e/ki-sommercampus-2023-tickets-637935029847,DE,Berlin,BE,Edisonstraße 63,12459,52.46122740000001,13.5126724,WHITE Spreelounge Eventlocation,637935029847
26,2023-06-22,2023-06-22,Networking im Fuchsbezirk,https://www.eventbrite.de/e/networking-im-fuchsbezirk-tickets-545852338037,DE,Berlin,BE,Holzhauser Straße 59,13509,52.58083329999999,13.3025,Restaurant Rancheros,545852338037
27,2023-06-27,2023-06-27,How to DJ: Auflegen lernen - TINCON Academy,https://www.eventbrite.de/e/how-to-dj-auflegen-lernen-tincon-academy-registrierung-568029440347,DE,Berlin,BE,Kreuzbergstr. 28,10965,52.4897411,13.3780861,TINCON Studios,568029440347
27,2023-08-28,2023-08-28,Sascha Grammel - Lachen tut Gut(es)!,https://www.eventbrite.de/e/sascha-grammel-lachen-tut-gutes-tickets-461641160137,DE,Berlin,Berlin,Am Juliusturm 62,13599,52.5397012,13.2165944,Freilichtbühne an der Zitadelle,461641160137
27,2023-06-15,2023-06-16,Aurora vol. II. Anti–hot desk with Ju Bavyka,https://www.eventbrite.co.uk/e/aurora-vol-ii-antihot-desk-with-ju-bavyka-tickets-628631512777,DE,Berlin,BE,Donaustraße 84,12043,52.4790678,13.44168,TIER - The Institute for Endotic Research,628631512777
27,2023-06-17,2023-06-17,Men's Stoic Circle (June),https://www.eventbrite.com/e/mens-stoic-circle-june-tickets-643639140997,DE,Berlin,BE,Weinbergsweg 24,10119,52.53074110000001,13.401757,Weinbergsweg 24,643639140997
27,2023-07-02,2023-07-03,Aftershow Party Vicco von Bülow Gymnasium 2023,https://www.eventbrite.de/e/aftershow-party-vicco-von-bulow-gymnasium-2023-tickets-639374023917,DE,Berlin,Berlin,Wiebestr. 42,10553,52.52798,13.31894,Loewe Saal,639374023917
27,2023-06-22,2023-06-22,SAP Business One Stammtisch Berlin/Brandenburg,https://www.eventbrite.de/e/sap-business-one-stammtisch-berlinbrandenburg-tickets-641405901317,DE,Berlin,BE,Königin-Luise-Straße 40 - 42,14195,52.457857,13.29124,Luise Dahlem,641405901317
27,2023-06-08,2023-06-08,DISHES Depression & Intersectionality,https://www.eventbrite.com/e/dishes-depression-intersectionality-tickets-635389766897,DE,Berlin,BE,Bismarckstraße 101,10625,52.51173739999999,13.3128909,SEKIS,635389766897
27,2023-06-17,2023-06-17,Open Mic,https://www.eventbrite.de/e/open-mic-tickets-642887542947,DE,Berlin,BE,Breite Straße 49,13187,52.5717201,13.4146661,Cafe Impuls,642887542947
27,2023-06-06,2023-06-08,Investor Readiness Summit at MotionLab.Berlin,https://www.eventbrite.de/e/investor-readiness-summit-at-motionlabberlin-tickets-637956684617,DE,Berlin,Berlin,Bouchéstraße 12,12435,52.4936476,13.448235,MotionLab.Berlin,637956684617
27,2023-06-28,2023-06-28,"How to Graffiti: Zeichnen, Sprühen, Tags  - TINCON Academy",https://www.eventbrite.de/e/how-to-graffiti-zeichnen-spruhen-tags-tincon-academy-registrierung-568043933697,DE,Berlin,BE,Kreuzbergstr. 28,10965,52.4897411,13.3780861,TINCON Studios,568043933697
27,2023-06-16,2023-06-16,Cabaret Elysion- The Sensual Dream,https://www.eventbrite.com/e/cabaret-elysion-the-sensual-dream-tickets-637615624497,DE,Berlin,BE,Stettiner Straße 19,13357,52.5538318,13.3874347,800A Bar & Cabaret,637615624497
